"exchange_name","zh_company_abbr","stock_code"
Shenzhen Stock Exchange,翰宇药业,"300199"
Beijing Stock Exchange,陕西瑞科,"430428"
Shanghai Stock Exchange,海油发展,"600968"
Shanghai Stock Exchange,创新新材,"600361"
Shenzhen Stock Exchange,炜冈科技,"001256"
Shenzhen Stock Exchange,美能能源,"001299"
Shenzhen Stock Exchange,兴源环境,"300266"
Shanghai Stock Exchange,奥普科技,"603551"
Shanghai Stock Exchange,海量数据,"603138"
Shanghai Stock Exchange,恒坤新材,A24006
Shenzhen Stock Exchange,奥瑞金,"002701"
Shenzhen Stock Exchange,海康威视,"002415"
Shenzhen Stock Exchange,中航成飞,"302132"
Shanghai Stock Exchange,祥和实业,"603500"
Shenzhen Stock Exchange,寒锐钴业,"300618"
Shanghai Stock Exchange,山东高速,"600350"
Shanghai Stock Exchange,威胜信息,"688100"
Shanghai Stock Exchange,中船特气,"688146"
Shenzhen Stock Exchange,百纳千成,"300291"
Shanghai Stock Exchange,盘江股份,"600395"
Shenzhen Stock Exchange,梦娜袜业,A10105
Shanghai Stock Exchange,博汇科技,"688004"
Shenzhen Stock Exchange,南大环境,"300864"
Shenzhen Stock Exchange,*ST和科,"002816"
Shanghai Stock Exchange,航天信息,"600271"
Shanghai Stock Exchange,隆达股份,"688231"
Shanghai Stock Exchange,绿的谐波,"688017"
Shenzhen Stock Exchange,南山智尚,"300918"
Beijing Stock Exchange,新恒泰,"874502"
Beijing Stock Exchange,佳合科技,"920392"
Shenzhen Stock Exchange,广电计量,"002967"
Shenzhen Stock Exchange,ST香雪,"300147"
Shenzhen Stock Exchange,宇晶股份,"002943"
Shenzhen Stock Exchange,中宠股份,"002891"
Shanghai Stock Exchange,宣泰医药,"688247"
Shanghai Stock Exchange,浙江黎明,"603048"
Shenzhen Stock Exchange,真爱美家,"003041"
Beijing Stock Exchange,凯添燃气,"920010"
Shenzhen Stock Exchange,探路者,"300005"
Shenzhen Stock Exchange,唐人神,"002567"
Shenzhen Stock Exchange,祥源新材,"300980"
Shenzhen Stock Exchange,锐捷网络,"301165"
Shenzhen Stock Exchange,光洋股份,"002708"
Shanghai Stock Exchange,威尔药业,"603351"
Shanghai Stock Exchange,四创电子,"600990"
Shenzhen Stock Exchange,贝达药业,"300558"
Shenzhen Stock Exchange,楚环科技,"001336"
Shanghai Stock Exchange,北特科技,"603009"
Shanghai Stock Exchange,中电电机,"603988"
Shanghai Stock Exchange,华大智造,"688114"
Shenzhen Stock Exchange,信通电子,"001388"
Shanghai Stock Exchange,欧科亿,"688308"
Shanghai Stock Exchange,天承科技,"688603"
Shanghai Stock Exchange,亿晶光电,"600537"
Shanghai Stock Exchange,曙光集团,A24007
Shenzhen Stock Exchange,博深股份,"002282"
Shenzhen Stock Exchange,致欧科技,"301376"
Shanghai Stock Exchange,盟升电子,"688311"
Shanghai Stock Exchange,佰维存储,"688525"
Shanghai Stock Exchange,华新精科,"603370"
Shanghai Stock Exchange,上海超导,A25019
Shenzhen Stock Exchange,华人健康,"301408"
Shenzhen Stock Exchange,品渥食品,"300892"
Beijing Stock Exchange,提牛科技,"874133"
Beijing Stock Exchange,雅葆轩,"920357"
Shenzhen Stock Exchange,肇民科技,"301000"
Shenzhen Stock Exchange,爱朋医疗,"300753"
Shenzhen Stock Exchange,恩威医药,"301331"
Shenzhen Stock Exchange,优宁维,"301166"
Shanghai Stock Exchange,璞泰来,"603659"
Shenzhen Stock Exchange,科恒股份,"300340"
Beijing Stock Exchange,田野股份,"920023"
Shanghai Stock Exchange,凯众股份,"603037"
Shenzhen Stock Exchange,ST先河,"300137"
Shenzhen Stock Exchange,和远气体,"002971"
Shenzhen Stock Exchange,瀛通通讯,"002861"
Shanghai Stock Exchange,林洋能源,"601222"
Shenzhen Stock Exchange,宝莱特,"300246"
Beijing Stock Exchange,原力数字,"874552"
Shanghai Stock Exchange,天有为,"603202"
Shenzhen Stock Exchange,道氏技术,"300409"
Shanghai Stock Exchange,龙韵股份,"603729"
Shenzhen Stock Exchange,昊志机电,"300503"
Shanghai Stock Exchange,光明乳业,"600597"
Shenzhen Stock Exchange,华统股份,"002840"
Shanghai Stock Exchange,永杉锂业,"603399"
Shenzhen Stock Exchange,大连重工,"002204"
Shanghai Stock Exchange,深圳燃气,"601139"
Shenzhen Stock Exchange,佳士科技,"300193"
Shanghai Stock Exchange,明冠新材,"688560"
Beijing Stock Exchange,美邦科技,"920471"
Shenzhen Stock Exchange,宏英智能,"001266"
Shenzhen Stock Exchange,神农种业,"300189"
Shenzhen Stock Exchange,金春股份,"300877"
Shenzhen Stock Exchange,欧陆通,"300870"
Shenzhen Stock Exchange,金螳螂,"002081"
Shenzhen Stock Exchange,*ST星光,"002076"
Shanghai Stock Exchange,英利汽车,"601279"
Shenzhen Stock Exchange,朗玛信息,"300288"
Shanghai Stock Exchange,翔宇医疗,"688626"
Shenzhen Stock Exchange,光莆股份,"300632"
Shenzhen Stock Exchange,真视通,"002771"
Shenzhen Stock Exchange,南王科技,"301355"
Shanghai Stock Exchange,时代电气,"688187"
Shanghai Stock Exchange,众辰科技,"603275"
Shanghai Stock Exchange,海澜之家,"600398"
Shenzhen Stock Exchange,世龙实业,"002748"
Shenzhen Stock Exchange,国恩股份,"002768"
Shanghai Stock Exchange,永冠新材,"603681"
Shenzhen Stock Exchange,中科磁业,"301141"
Shenzhen Stock Exchange,溢多利,"300381"
Shenzhen Stock Exchange,雷柏科技,"002577"
Shenzhen Stock Exchange,国泰环保,"301203"
Shenzhen Stock Exchange,奥克股份,"300082"
Shenzhen Stock Exchange,回盛生物,"300871"
Shanghai Stock Exchange,ST帕瓦,"688184"
Shanghai Stock Exchange,金隅集团,"601992"
Shenzhen Stock Exchange,怡达股份,"300721"
Shanghai Stock Exchange,苏豪汇鸿,"600981"
Shanghai Stock Exchange,赛伦生物,"688163"
Shenzhen Stock Exchange,多利科技,"001311"
Shenzhen Stock Exchange,航天电器,"002025"
Shanghai Stock Exchange,莱尔科技,"688683"
Shenzhen Stock Exchange,誉衡药业,"002437"
Shanghai Stock Exchange,德邦股份,"603056"
Shanghai Stock Exchange,思特威-W,"688213"
Shenzhen Stock Exchange,银河磁体,"300127"
Shenzhen Stock Exchange,海陆重工,"002255"
Shanghai Stock Exchange,星球石墨,"688633"
Beijing Stock Exchange,惠丰钻石,"920725"
Shanghai Stock Exchange,越剑智能,"603095"
Shenzhen Stock Exchange,北摩高科,"002985"
Beijing Stock Exchange,赛英电子,"874558"
Shenzhen Stock Exchange,温州宏丰,"300283"
Shanghai Stock Exchange,科前生物,"688526"
Shanghai Stock Exchange,迈信林,"688685"
Shenzhen Stock Exchange,精研科技,"300709"
Shanghai Stock Exchange,振华风光,"688439"
Shanghai Stock Exchange,鸿泉物联,"688288"
Shenzhen Stock Exchange,中建环能,"300425"
Shanghai Stock Exchange,万润新能,"688275"
Shanghai Stock Exchange,赛轮轮胎,"601058"
Shenzhen Stock Exchange,华辰装备,"300809"
Shenzhen Stock Exchange,天娱数科,"002354"
Shenzhen Stock Exchange,众智科技,"301361"
Shanghai Stock Exchange,宏力达,"688330"
Shenzhen Stock Exchange,扬帆新材,"300637"
Beijing Stock Exchange,安达股份,"874433"
Shanghai Stock Exchange,方盛制药,"603998"
Shenzhen Stock Exchange,ST创意,"300366"
Shenzhen Stock Exchange,鹏辉能源,"300438"
Shanghai Stock Exchange,三美股份,"603379"
Shenzhen Stock Exchange,ST开元,"300338"
Shanghai Stock Exchange,巨一科技,"688162"
Shanghai Stock Exchange,东微半导,"688261"
Shenzhen Stock Exchange,元隆雅图,"002878"
Shanghai Stock Exchange,健之佳,"605266"
Shenzhen Stock Exchange,凯旺科技,"301182"
Shenzhen Stock Exchange,昊创瑞通,"301668"
Beijing Stock Exchange,九州风神,"874058"
Shenzhen Stock Exchange,铜冠铜箔,"301217"
Shanghai Stock Exchange,江西长运,"600561"
Beijing Stock Exchange,润农节水,"920964"
Shenzhen Stock Exchange,金洲管道,"002443"
Shenzhen Stock Exchange,厚普股份,"300471"
Shenzhen Stock Exchange,狄耐克,"300884"
Shenzhen Stock Exchange,牧原股份,"002714"
Shenzhen Stock Exchange,腾亚精工,"301125"
Shenzhen Stock Exchange,久吾高科,"300631"
Shanghai Stock Exchange,南京银行,"601009"
Shenzhen Stock Exchange,富煌钢构,"002743"
Shenzhen Stock Exchange,润禾材料,"300727"
Shenzhen Stock Exchange,仟源医药,"300254"
Shenzhen Stock Exchange,四方机车,A05002
Shenzhen Stock Exchange,凯瑞德,"002072"
Shenzhen Stock Exchange,田园生化,A25022
Shanghai Stock Exchange,益方生物-U,"688382"
Beijing Stock Exchange,锦波生物,"920982"
Shanghai Stock Exchange,威奥股份,"605001"
Shenzhen Stock Exchange,凯伦股份,"300715"
Shanghai Stock Exchange,新通联,"603022"
Shenzhen Stock Exchange,索菲亚,"002572"
Shenzhen Stock Exchange,同为股份,"002835"
Shenzhen Stock Exchange,上海艾录,"301062"
Shenzhen Stock Exchange,百普赛斯,"301080"
Shanghai Stock Exchange,和达科技,"688296"
Beijing Stock Exchange,中寰股份,"920260"
Shenzhen Stock Exchange,华安鑫创,"300928"
Shanghai Stock Exchange,烽火通信,"600498"
Shanghai Stock Exchange,嘉化能源,"600273"
Shenzhen Stock Exchange,农尚环境,"300536"
Beijing Stock Exchange,国亮新材,"874134"
Shenzhen Stock Exchange,嘉应制药,"002198"
Shenzhen Stock Exchange,中科电气,"300035"
Shenzhen Stock Exchange,华业香料,"300886"
Shenzhen Stock Exchange,拓尔思,"300229"
Shanghai Stock Exchange,华之杰,"603400"
Shanghai Stock Exchange,德新科技,"603032"
Shanghai Stock Exchange,金石资源,"603505"
Shenzhen Stock Exchange,博汇股份,"300839"
Shanghai Stock Exchange,再升科技,"603601"
Shenzhen Stock Exchange,国能日新,"301162"
Shenzhen Stock Exchange,绿通科技,"301322"
Shenzhen Stock Exchange,阳光电源,"300274"
Shenzhen Stock Exchange,英华特,"301272"
Shanghai Stock Exchange,中孚实业,"600595"
Shenzhen Stock Exchange,赫美集团,"002356"
Shenzhen Stock Exchange,汇洲智能,"002122"
Shenzhen Stock Exchange,西域旅游,"300859"
Shenzhen Stock Exchange,双欣环保,A22481
Shanghai Stock Exchange,华钰矿业,"601020"
Shanghai Stock Exchange,灿芯股份,"688691"
Shanghai Stock Exchange,多伦科技,"603528"
Shenzhen Stock Exchange,朗科智能,"300543"
Shanghai Stock Exchange,世运电路,"603920"
Shenzhen Stock Exchange,软通动力,"301236"
Shanghai Stock Exchange,国发股份,"600538"
Shenzhen Stock Exchange,南兴股份,"002757"
Shenzhen Stock Exchange,科大讯飞,"002230"
Beijing Stock Exchange,国子软件,"920953"
Beijing Stock Exchange,富泰和,"834044"
Beijing Stock Exchange,蘅东光,"874084"
Shanghai Stock Exchange,赛恩斯,"688480"
Shenzhen Stock Exchange,双乐股份,"301036"
Shenzhen Stock Exchange,杰恩设计,"300668"
Shenzhen Stock Exchange,ST雪发,"002485"
Beijing Stock Exchange,莱恩精工,"874549"
Shenzhen Stock Exchange,上能电气,"300827"
Shenzhen Stock Exchange,新兴装备,"002933"
Shenzhen Stock Exchange,天溯计量,A23217
Shanghai Stock Exchange,兆易创新,"603986"
Shanghai Stock Exchange,凯迪股份,"605288"
Shenzhen Stock Exchange,哈三联,"002900"
Shanghai Stock Exchange,柏楚电子,"688188"
Shanghai Stock Exchange,楚天高速,"600035"
Shenzhen Stock Exchange,法本信息,"300925"
Shenzhen Stock Exchange,林州重机,"002535"
Shenzhen Stock Exchange,中科创达,"300496"
Shenzhen Stock Exchange,全通教育,"300359"
Beijing Stock Exchange,耀泰股份,"874565"
Shanghai Stock Exchange,醋化股份,"603968"
Shanghai Stock Exchange,津药药业,"600488"
Shanghai Stock Exchange,正裕工业,"603089"
Shenzhen Stock Exchange,华林证券,"002945"
Shanghai Stock Exchange,南京证券,"601990"
Shanghai Stock Exchange,中泰证券,"600918"
Shanghai Stock Exchange,首创证券,"601136"
Shanghai Stock Exchange,天风证券,"601162"
Shanghai Stock Exchange,正泰电器,"601877"
Shenzhen Stock Exchange,隆盛科技,"300680"
Shenzhen Stock Exchange,盈建科,"300935"
Shanghai Stock Exchange,彩蝶实业,"603073"
Shanghai Stock Exchange,华纺股份,"600448"
Shenzhen Stock Exchange,胜通能源,"001331"
Shenzhen Stock Exchange,*ST汇科,"300561"
Shenzhen Stock Exchange,川环科技,"300547"
Shenzhen Stock Exchange,双林股份,"300100"
Shenzhen Stock Exchange,可孚医疗,"301087"
Shenzhen Stock Exchange,珈伟新能,"300317"
Shenzhen Stock Exchange,中国海诚,"002116"
Shanghai Stock Exchange,汇宇制药-W,"688553"
Shenzhen Stock Exchange,和泰机电,"001225"
Shenzhen Stock Exchange,双星新材,"002585"
Shenzhen Stock Exchange,博实结,"301608"
Shanghai Stock Exchange,万向德农,"600371"
Shenzhen Stock Exchange,铜牛信息,"300895"
Shenzhen Stock Exchange,七彩化学,"300758"
Shenzhen Stock Exchange,新明珠,A22548
Shanghai Stock Exchange,亚星锚链,"601890"
Shenzhen Stock Exchange,德尔股份,"300473"
Beijing Stock Exchange,志高机械,"920101"
Shanghai Stock Exchange,渤海汽车,"600960"
Shenzhen Stock Exchange,博思软件,"300525"
Shanghai Stock Exchange,诺禾致源,"688315"
Shanghai Stock Exchange,博拓生物,"688767"
Shanghai Stock Exchange,莱伯泰科,"688056"
Shanghai Stock Exchange,广电电气,"601616"
Shenzhen Stock Exchange,凯莱英,"002821"
Shenzhen Stock Exchange,欣贺股份,"003016"
Shenzhen Stock Exchange,光韵达,"300227"
Shanghai Stock Exchange,亿华通-U,"688339"
Shanghai Stock Exchange,九丰能源,"605090"
Shenzhen Stock Exchange,军信股份,"301109"
Shanghai Stock Exchange,国网英大,"600517"
Beijing Stock Exchange,*ST云创,"920305"
Beijing Stock Exchange,康乐卫士,"920575"
Shanghai Stock Exchange,利元亨,"688499"
Shenzhen Stock Exchange,瑞凌股份,"300154"
Shenzhen Stock Exchange,中锐股份,"002374"
Shenzhen Stock Exchange,浙江建投,"002761"
Shenzhen Stock Exchange,天原股份,"002386"
Shenzhen Stock Exchange,祥鑫科技,"002965"
Shenzhen Stock Exchange,通达海,"301378"
Shenzhen Stock Exchange,威尔高,"301251"
Shenzhen Stock Exchange,观想科技,"301213"
Shenzhen Stock Exchange,迦南科技,"300412"
Shenzhen Stock Exchange,捷荣技术,"002855"
Shanghai Stock Exchange,尚纬股份,"603333"
Shanghai Stock Exchange,艾罗能源,"688717"
Shanghai Stock Exchange,绿田机械,"605259"
Beijing Stock Exchange,万达轴承,"920002"
Shanghai Stock Exchange,派能科技,"688063"
Shanghai Stock Exchange,麒麟信安,"688152"
Shenzhen Stock Exchange,兔宝宝,"002043"
Beijing Stock Exchange,杰理科技,"874500"
Shenzhen Stock Exchange,药石科技,"300725"
Shenzhen Stock Exchange,北鼎股份,"300824"
Shenzhen Stock Exchange,顺控发展,"003039"
Shenzhen Stock Exchange,理邦仪器,"300206"
Beijing Stock Exchange,国航远洋,"920571"
Shenzhen Stock Exchange,可立克,"002782"
Shenzhen Stock Exchange,石基信息,"002153"
Shanghai Stock Exchange,精达股份,"600577"
Shenzhen Stock Exchange,金石亚药,"300434"
Shenzhen Stock Exchange,昊帆生物,"301393"
Shenzhen Stock Exchange,华兰股份,"301093"
Shenzhen Stock Exchange,华菱线缆,"001208"
Beijing Stock Exchange,易实精密,"920221"
Shenzhen Stock Exchange,同星科技,"301252"
Shanghai Stock Exchange,皖天然气,"603689"
Shanghai Stock Exchange,ST逸飞,"688646"
Shenzhen Stock Exchange,长信科技,"300088"
Shanghai Stock Exchange,东来技术,"688129"
Shanghai Stock Exchange,福莱新材,"605488"
Shanghai Stock Exchange,华秦科技,"688281"
Shanghai Stock Exchange,英科再生,"688087"
Shenzhen Stock Exchange,利和兴,"301013"
Shanghai Stock Exchange,爱威科技,"688067"
Shanghai Stock Exchange,天新药业,"603235"
Shenzhen Stock Exchange,安硕信息,"300380"
Shenzhen Stock Exchange,初灵信息,"300250"
Shanghai Stock Exchange,瑞贝卡,"600439"
Shanghai Stock Exchange,泰豪科技,"600590"
Shanghai Stock Exchange,大丰实业,"603081"
Beijing Stock Exchange,南特科技,"874643"
Beijing Stock Exchange,瑞华技术,"920099"
Shanghai Stock Exchange,键凯科技,"688356"
Shanghai Stock Exchange,康尼机电,"603111"
Shenzhen Stock Exchange,云南旅游,"002059"
Shenzhen Stock Exchange,中石科技,"300684"
Shenzhen Stock Exchange,雅本化学,"300261"
Shenzhen Stock Exchange,露笑科技,"002617"
Beijing Stock Exchange,巨能股份,"920578"
Shenzhen Stock Exchange,大地海洋,"301068"
Shenzhen Stock Exchange,森源电气,"002358"
Shenzhen Stock Exchange,悍高集团,"001221"
Shanghai Stock Exchange,康隆达,"603665"
Shenzhen Stock Exchange,帝尔激光,"300776"
Shenzhen Stock Exchange,南华仪器,"300417"
Shenzhen Stock Exchange,金现代,"300830"
Shanghai Stock Exchange,合盛硅业,"603260"
Beijing Stock Exchange,泰德股份,"920378"
Shenzhen Stock Exchange,托普云农,"301556"
Beijing Stock Exchange,新威凌,"920634"
Shenzhen Stock Exchange,天津普林,"002134"
Shanghai Stock Exchange,富春染织,"605189"
Shanghai Stock Exchange,赛伍技术,"603212"
Shanghai Stock Exchange,法拉电子,"600563"
Beijing Stock Exchange,晨光电缆,"920639"
Shanghai Stock Exchange,广安爱众,"600979"
Shanghai Stock Exchange,迪威尔,"688377"
Shenzhen Stock Exchange,三态股份,"301558"
Shenzhen Stock Exchange,华帝股份,"002035"
Shenzhen Stock Exchange,华宝新能,"301327"
Shenzhen Stock Exchange,万马科技,"300698"
Beijing Stock Exchange,永大股份,"874495"
Shenzhen Stock Exchange,丰茂股份,"301459"
Shanghai Stock Exchange,福光股份,"688010"
Shanghai Stock Exchange,普莱柯,"603566"
Shenzhen Stock Exchange,天利科技,"300399"
Beijing Stock Exchange,艾科维,"874603"
Shenzhen Stock Exchange,飞沃科技,"301232"
Shanghai Stock Exchange,中国能建,"601868"
Beijing Stock Exchange,铁大科技,"920541"
Shenzhen Stock Exchange,金固股份,"002488"
Shenzhen Stock Exchange,荣盛发展,"002146"
Shenzhen Stock Exchange,超图软件,"300036"
Shenzhen Stock Exchange,大禹节水,"300021"
Beijing Stock Exchange,旭杰科技,"920149"
Shanghai Stock Exchange,成都燃气,"603053"
Shanghai Stock Exchange,影石创新,"688775"
Shanghai Stock Exchange,腾达建设,"600512"
Shenzhen Stock Exchange,煌上煌,"002695"
Shenzhen Stock Exchange,立高食品,"300973"
Shanghai Stock Exchange,朗博科技,"603655"
Shanghai Stock Exchange,盛洋科技,"603703"
Shenzhen Stock Exchange,易华录,"300212"
Shenzhen Stock Exchange,赛意信息,"300687"
Shenzhen Stock Exchange,中坚科技,"002779"
Shenzhen Stock Exchange,精工科技,"002006"
Shanghai Stock Exchange,秦安股份,"603758"
Shanghai Stock Exchange,嘉诚国际,"603535"
Shanghai Stock Exchange,南卫股份,"603880"
Shenzhen Stock Exchange,思创医惠,"300078"
Shenzhen Stock Exchange,捷佳伟创,"300724"
Shanghai Stock Exchange,会稽山,"601579"
Shenzhen Stock Exchange,新易盛,"300502"
Shenzhen Stock Exchange,华宝股份,"300741"
Shanghai Stock Exchange,洪田股份,"603800"
Shanghai Stock Exchange,航天环宇,"688523"
Shanghai Stock Exchange,海兴电力,"603556"
Shanghai Stock Exchange,九州通,"600998"
Shenzhen Stock Exchange,明月镜片,"301101"
Shanghai Stock Exchange,华峰铝业,"601702"
Shanghai Stock Exchange,药康生物,"688046"
Shenzhen Stock Exchange,龙星科技,"002442"
Shenzhen Stock Exchange,思美传媒,"002712"
Beijing Stock Exchange,保丽洁,"920802"
Shenzhen Stock Exchange,田中精机,"300461"
Shenzhen Stock Exchange,鸿博股份,"002229"
Shanghai Stock Exchange,上海超硅,A25013
Shenzhen Stock Exchange,金冠股份,"300510"
Shenzhen Stock Exchange,*ST奥维,"002231"
Shenzhen Stock Exchange,融捷股份,"002192"
Shenzhen Stock Exchange,*ST新研,"300159"
Shanghai Stock Exchange,西昌电力,"600505"
